"V1" "V2"
"54464" "ENSG00000272942.1" 0
"54465" "ENSG00000272944.1" 0
"54466" "ENSG00000272945.1" 0
"54467" "ENSG00000272948.2" 7
"54468" "ENSG00000272949.1" 0
"54469" "ENSG00000272950.1" 19
"54470" "ENSG00000272953.1" 13
"54471" "ENSG00000272954.1" 0
"54472" "ENSG00000272958.1" 0
"54473" "ENSG00000272963.1" 0
"54474" "ENSG00000272966.1" 0
"54475" "ENSG00000272967.1" 2
"54476" "ENSG00000272968.5" 0
"54477" "ENSG00000272969.1" 2
"54478" "ENSG00000272970.1" 0
"54479" "ENSG00000272971.1" 0
"54480" "ENSG00000272973.1" 0
"54481" "ENSG00000272975.1" 0
"54482" "ENSG00000272977.1" 0
"54483" "ENSG00000272979.1" 0
"54484" "ENSG00000272980.4" 0
"54485" "ENSG00000272982.1" 9
"54486" "ENSG00000272983.1" 0
"54487" "ENSG00000272984.1" 0
"54488" "ENSG00000272986.1" 1
"54489" "ENSG00000272987.1" 0
"54490" "ENSG00000272988.1" 0
"54491" "ENSG00000272989.1" 0
"54492" "ENSG00000272990.1" 1
"54493" "ENSG00000272991.1" 9
"54494" "ENSG00000272994.1" 0
"54495" "ENSG00000272995.1" 0
"54496" "ENSG00000273000.5" 0
"54497" "ENSG00000273001.1" 0
"54498" "ENSG00000273002.1" 1
"54499" "ENSG00000273003.1" 0
"54500" "ENSG00000273004.1" 0
"54501" "ENSG00000273006.1" 0
"54502" "ENSG00000273007.1" 0
"54503" "ENSG00000273008.1" 0
"54504" "ENSG00000273010.1" 120
"54505" "ENSG00000273011.1" 9
"54506" "ENSG00000273012.1" 0
"54507" "ENSG00000273013.1" 71
"54508" "ENSG00000273014.1" 0
"54509" "ENSG00000273015.2" 1
"54510" "ENSG00000273017.1" 0
"54511" "ENSG00000273018.6" 0
"54512" "ENSG00000273024.6" 20
"54513" "ENSG00000273025.1" 0
"54514" "ENSG00000273026.1" 1
"54515" "ENSG00000273027.1" 0
"54516" "ENSG00000273032.2" 23
"54517" "ENSG00000273033.2" 0
"54518" "ENSG00000273035.1" 0
"54519" "ENSG00000273036.3" 0
"54520" "ENSG00000273038.2" 0
"54521" "ENSG00000273040.1" 0
"54522" "ENSG00000273041.1" 0
"54523" "ENSG00000273044.1" 0
"54524" "ENSG00000273045.6" 7
"54525" "ENSG00000273046.1" 0
"54526" "ENSG00000273047.1" 0
"54527" "ENSG00000273049.1" 0
"54528" "ENSG00000273051.1" 0
"54529" "ENSG00000273055.1" 6
"54530" "ENSG00000273056.1" 0
"54531" "ENSG00000273058.2" 25
"54532" "ENSG00000273059.1" 0
"54533" "ENSG00000273061.1" 0
"54534" "ENSG00000273062.1" 192
"54535" "ENSG00000273063.1" 3
"54536" "ENSG00000273064.1" 0
"54537" "ENSG00000273066.5" 0
"54538" "ENSG00000273068.1" 0
"54539" "ENSG00000273069.1" 0
"54540" "ENSG00000273073.1" 0
"54541" "ENSG00000273076.1" 7
"54542" "ENSG00000273077.1" 0
"54543" "ENSG00000273079.5" 279
"54544" "ENSG00000273080.1" 2
"54545" "ENSG00000273082.1" 10
"54546" "ENSG00000273083.1" 0
"54547" "ENSG00000273084.1" 2
"54548" "ENSG00000273085.1" 0
"54549" "ENSG00000273086.1" 0
"54550" "ENSG00000273088.1" 0
"54551" "ENSG00000273090.1" 58
"54552" "ENSG00000273091.1" 0
"54553" "ENSG00000273092.1" 0
"54554" "ENSG00000273093.1" 0
"54555" "ENSG00000273096.1" 2
"54556" "ENSG00000273098.2" 0
"54557" "ENSG00000273100.1" 0
"54558" "ENSG00000273102.1" 6
"54559" "ENSG00000273104.1" 0
"54560" "ENSG00000273106.1" 7
"54561" "ENSG00000273107.1" 0
"54562" "ENSG00000273108.1" 24
"54563" "ENSG00000273110.1" 166
"54564" "ENSG00000273111.5" 0
"54565" "ENSG00000273112.1" 0
"54566" "ENSG00000273113.1" 0
"54567" "ENSG00000273115.1" 0
"54568" "ENSG00000273117.1" 33
"54569" "ENSG00000273118.1" 0
"54570" "ENSG00000273119.1" 0
"54571" "ENSG00000273122.1" 0
"54572" "ENSG00000273123.1" 20
"54573" "ENSG00000273124.1" 0
"54574" "ENSG00000273125.1" 0
"54575" "ENSG00000273129.1" 0
"54576" "ENSG00000273132.1" 89
"54577" "ENSG00000273133.1" 2
"54578" "ENSG00000273136.6" 4
"54579" "ENSG00000273137.1" 754
"54580" "ENSG00000273138.1" 623
"54581" "ENSG00000273139.1" 0
"54582" "ENSG00000273141.1" 0
"54583" "ENSG00000273142.1" 0
"54584" "ENSG00000273143.1" 0
"54585" "ENSG00000273144.1" 0
"54586" "ENSG00000273145.1" 4
"54587" "ENSG00000273148.1" 0
"54588" "ENSG00000273149.1" 14589
"54589" "ENSG00000273151.1" 3108
"54590" "ENSG00000273153.1" 0
"54591" "ENSG00000273154.3" 0
"54592" "ENSG00000273155.1" 0
"54593" "ENSG00000273156.1" 0
"54594" "ENSG00000273160.1" 18
"54595" "ENSG00000273162.1" 0
"54596" "ENSG00000273164.1" 1
"54597" "ENSG00000273165.1" 0
"54598" "ENSG00000273167.1" 0
"54599" "ENSG00000273171.1" 0
"54600" "ENSG00000273172.1" 0
"54601" "ENSG00000273173.5" 0
"54602" "ENSG00000273174.1" 4
"54603" "ENSG00000273175.1" 1
"54604" "ENSG00000273176.1" 2
"54605" "ENSG00000273177.1" 0
"54606" "ENSG00000273179.1" 33
"54607" "ENSG00000273180.1" 0
"54608" "ENSG00000273181.1" 0
"54609" "ENSG00000273183.1" 17
"54610" "ENSG00000273184.1" 0
"54611" "ENSG00000273186.1" 0
"54612" "ENSG00000273188.1" 5
"54613" "ENSG00000273189.1" 0
"54614" "ENSG00000273192.1" 601
"54615" "ENSG00000273194.3" 0
"54616" "ENSG00000273196.1" 1
"54617" "ENSG00000273198.1" 0
"54618" "ENSG00000273199.1" 41
"54619" "ENSG00000273200.1" 0
"54620" "ENSG00000273203.1" 0
"54621" "ENSG00000273204.1" 1
"54622" "ENSG00000273209.1" 0
"54623" "ENSG00000273210.1" 1
"54624" "ENSG00000273211.1" 1
"54625" "ENSG00000273212.1" 360
"54626" "ENSG00000273213.2" 0
"54627" "ENSG00000273214.1" 0
"54628" "ENSG00000273216.1" 0
"54629" "ENSG00000273217.1" 0
"54630" "ENSG00000273218.1" 6
"54631" "ENSG00000273219.1" 0
"54632" "ENSG00000273221.1" 125
"54633" "ENSG00000273225.4" 0
"54634" "ENSG00000273226.1" 9
"54635" "ENSG00000273228.1" 0
"54636" "ENSG00000273230.1" 0
"54637" "ENSG00000273232.1" 0
"54638" "ENSG00000273233.1" 0
"54639" "ENSG00000273234.1" 0
"54640" "ENSG00000273238.2" 0
"54641" "ENSG00000273240.1" 0
"54642" "ENSG00000273243.1" 0
"54643" "ENSG00000273244.1" 0
"54644" "ENSG00000273245.1" 0
"54645" "ENSG00000273247.5" 29
"54646" "ENSG00000273248.1" 4
"54647" "ENSG00000273249.1" 20
"54648" "ENSG00000273252.1" 0
"54649" "ENSG00000273253.2" 71
"54650" "ENSG00000273254.1" 40
"54651" "ENSG00000273255.1" 0
"54652" "ENSG00000273257.1" 1
"54653" "ENSG00000273258.1" 0
"54654" "ENSG00000273259.3" 21
"54655" "ENSG00000273261.1" 38
"54656" "ENSG00000273262.1" 173
"54657" "ENSG00000273264.1" 0
"54658" "ENSG00000273265.1" 0
"54659" "ENSG00000273267.1" 1
"54660" "ENSG00000273269.3" 0
"54661" "ENSG00000273270.1" 1
"54662" "ENSG00000273271.1" 20
"54663" "ENSG00000273272.1" 2
"54664" "ENSG00000273274.1" 0
"54665" "ENSG00000273275.1" 410
"54666" "ENSG00000273284.1" 0
"54667" "ENSG00000273286.1" 0
"54668" "ENSG00000273287.2" 0
"54669" "ENSG00000273289.1" 2
"54670" "ENSG00000273291.5" 1
"54671" "ENSG00000273293.1" 1
"54672" "ENSG00000273294.1" 0
"54673" "ENSG00000273295.1" 0
"54674" "ENSG00000273297.1" 0
"54675" "ENSG00000273299.1" 0
"54676" "ENSG00000273300.1" 30
"54677" "ENSG00000273301.1" 0
"54678" "ENSG00000273302.1" 16
"54679" "ENSG00000273305.1" 0
"54680" "ENSG00000273306.1" 12
"54681" "ENSG00000273308.1" 14
"54682" "ENSG00000273311.1" 0
"54683" "ENSG00000273312.2" 0
"54684" "ENSG00000273313.1" 0
"54685" "ENSG00000273314.1" 1
"54686" "ENSG00000273319.1" 930
"54687" "ENSG00000273320.1" 11
"54688" "ENSG00000273321.1" 0
"54689" "ENSG00000273323.1" 0
"54690" "ENSG00000273325.1" 1
"54691" "ENSG00000273326.1" 0
"54692" "ENSG00000273327.1" 7
"54693" "ENSG00000273328.5" 0
"54694" "ENSG00000273329.1" 0
"54695" "ENSG00000273330.1" 0
"54696" "ENSG00000273331.1" 0
"54697" "ENSG00000273333.2" 0
"54698" "ENSG00000273335.1" 0
"54699" "ENSG00000273336.1" 0
"54700" "ENSG00000273338.1" 0
"54701" "ENSG00000273340.1" 0
"54702" "ENSG00000273341.1" 0
"54703" "ENSG00000273342.1" 0
"54704" "ENSG00000273343.1" 0
"54705" "ENSG00000273344.1" 0
"54706" "ENSG00000273345.5" 0
"54707" "ENSG00000273348.1" 0
"54708" "ENSG00000273350.1" 5
"54709" "ENSG00000273353.1" 1
"54710" "ENSG00000273355.1" 0
"54711" "ENSG00000273356.1" 0
"54712" "ENSG00000273360.1" 0
"54713" "ENSG00000273361.1" 41
"54714" "ENSG00000273362.1" 0
"54715" "ENSG00000273363.1" 1
"54716" "ENSG00000273365.1" 1
"54717" "ENSG00000273366.1" 6
"54718" "ENSG00000273367.1" 1
"54719" "ENSG00000273368.1" 0
"54720" "ENSG00000273369.1" 8
"54721" "ENSG00000273370.1" 0
"54722" "ENSG00000273372.1" 0
"54723" "ENSG00000273373.1" 2
"54724" "ENSG00000273374.1" 0
"54725" "ENSG00000273375.1" 0
"54726" "ENSG00000273377.1" 0
"54727" "ENSG00000273381.1" 0
"54728" "ENSG00000273382.1" 81
"54729" "ENSG00000273384.1" 0
"54730" "ENSG00000273387.1" 103
"54731" "ENSG00000273388.1" 0
"54732" "ENSG00000273391.1" 4
"54733" "ENSG00000273394.1" 5
"54734" "ENSG00000273396.1" 0
"54735" "ENSG00000273397.4" 0
"54736" "ENSG00000273398.6" 65
"54737" "ENSG00000273399.2" 0
"54738" "ENSG00000273402.1" 0
"54739" "ENSG00000273403.1" 0
"54740" "ENSG00000273406.1" 0
"54741" "ENSG00000273407.1" 34
"54742" "ENSG00000273408.1" 0
"54743" "ENSG00000273409.2" 0
"54744" "ENSG00000273413.1" 0
"54745" "ENSG00000273415.2" 0
"54746" "ENSG00000273416.1" 0
"54747" "ENSG00000273419.1" 364
"54748" "ENSG00000273420.1" 0
"54749" "ENSG00000273423.1" 0
"54750" "ENSG00000273424.1" 0
"54751" "ENSG00000273428.3" 0
"54752" "ENSG00000273431.1" 0
"54753" "ENSG00000273432.1" 4
"54754" "ENSG00000273433.1" 0
"54755" "ENSG00000273434.1" 0
"54756" "ENSG00000273437.1" 0
"54757" "ENSG00000273442.1" 0
"54758" "ENSG00000273443.1" 11
"54759" "ENSG00000273444.1" 6
"54760" "ENSG00000273445.1" 4
"54761" "ENSG00000273447.1" 2
"54762" "ENSG00000273448.1" 0
"54763" "ENSG00000273449.1" 0
"54764" "ENSG00000273450.1" 0
"54765" "ENSG00000273451.1" 0
"54766" "ENSG00000273454.1" 0
"54767" "ENSG00000273455.1" 1
"54768" "ENSG00000273456.1" 2
"54769" "ENSG00000273457.1" 0
"54770" "ENSG00000273461.5" 0
"54771" "ENSG00000273464.1" 0
"54772" "ENSG00000273466.1" 0
"54773" "ENSG00000273471.1" 0
"54774" "ENSG00000273472.1" 12
"54775" "ENSG00000273473.1" 0
"54776" "ENSG00000273474.1" 1
"54777" "ENSG00000273476.1" 1
"54778" "ENSG00000273481.1" 1
"54779" "ENSG00000273483.1" 0
"54780" "ENSG00000273484.1" 0
"54781" "ENSG00000273485.1" 11
"54782" "ENSG00000273486.1" 6
"54783" "ENSG00000273487.1" 0
"54784" "ENSG00000273489.1" 1184
"54785" "ENSG00000273492.5" 0
"54786" "ENSG00000273493.1" 0
"54787" "ENSG00000273494.3" 0
"54788" "ENSG00000273495.1" 0
"54789" "ENSG00000273496.1" 0
"54790" "ENSG00000273497.1" 0
"54791" "ENSG00000273498.4" 0
"54792" "ENSG00000273499.1" 0
"54793" "ENSG00000273500.1" 0
"54794" "ENSG00000273501.1" 0
"54795" "ENSG00000273502.4" 0
"54796" "ENSG00000273505.1" 0
"54797" "ENSG00000273506.4" 0
"54798" "ENSG00000273507.4" 0
"54799" "ENSG00000273508.1" 0
"54800" "ENSG00000273509.1" 0
"54801" "ENSG00000273510.1" 0
"54802" "ENSG00000273511.4" 0
"54803" "ENSG00000273512.1" 0
"54804" "ENSG00000273513.1" 0
"54805" "ENSG00000273514.1" 0
"54806" "ENSG00000273515.1" 0
"54807" "ENSG00000273516.1" 0
"54808" "ENSG00000273517.1" 0
"54809" "ENSG00000273518.5" 0
"54810" "ENSG00000273519.1" 0
"54811" "ENSG00000273520.4" 0
"54812" "ENSG00000273521.1" 46
"54813" "ENSG00000273522.1" 0
"54814" "ENSG00000273523.1" 3
"54815" "ENSG00000273524.1" 0
"54816" "ENSG00000273525.1" 0
"54817" "ENSG00000273526.1" 0
"54818" "ENSG00000273528.4" 0
"54819" "ENSG00000273529.2" 0
"54820" "ENSG00000273532.1" 0
"54821" "ENSG00000273533.3" 0
"54822" "ENSG00000273535.4" 0
"54823" "ENSG00000273536.1" 3
"54824" "ENSG00000273537.1" 0
"54825" "ENSG00000273538.1" 0
"54826" "ENSG00000273539.3" 0
"54827" "ENSG00000273540.3" 0
"54828" "ENSG00000273541.1" 0
"54829" "ENSG00000273542.1" 0
"54830" "ENSG00000273544.1" 0
"54831" "ENSG00000273546.1" 0
"54832" "ENSG00000273549.1" 0
"54833" "ENSG00000273550.1" 0
"54834" "ENSG00000273551.1" 0
"54835" "ENSG00000273552.1" 1
"54836" "ENSG00000273553.1" 0
"54837" "ENSG00000273554.4" 0
"54838" "ENSG00000273555.1" 0
"54839" "ENSG00000273557.1" 0
"54840" "ENSG00000273558.1" 0
"54841" "ENSG00000273559.4" 0
"54842" "ENSG00000273562.4" 0
"54843" "ENSG00000273564.2" 0
"54844" "ENSG00000273565.1" 0
"54845" "ENSG00000273566.1" 0
"54846" "ENSG00000273567.1" 0
"54847" "ENSG00000273568.1" 0
"54848" "ENSG00000273569.1" 0
"54849" "ENSG00000273570.1" 0
"54850" "ENSG00000273571.1" 0
"54851" "ENSG00000273572.4" 4
"54852" "ENSG00000273573.1" 0
"54853" "ENSG00000273574.1" 0
"54854" "ENSG00000273575.4" 0
"54855" "ENSG00000273576.1" 0
"54856" "ENSG00000273578.1" 0
"54857" "ENSG00000273579.3" 0
"54858" "ENSG00000273580.1" 0
"54859" "ENSG00000273582.1" 1
"54860" "ENSG00000273584.1" 0
"54861" "ENSG00000273585.1" 0
"54862" "ENSG00000273586.2" 0
"54863" "ENSG00000273587.1" 0
"54864" "ENSG00000273588.1" 0
"54865" "ENSG00000273589.1" 0
"54866" "ENSG00000273590.4" 0
"54867" "ENSG00000273591.1" 0
"54868" "ENSG00000273592.4" 0
"54869" "ENSG00000273593.1" 0
"54870" "ENSG00000273594.4" 0
"54871" "ENSG00000273595.1" 0
"54872" "ENSG00000273596.1" 0
"54873" "ENSG00000273597.1" 0
"54874" "ENSG00000273598.1" 0
"54875" "ENSG00000273599.1" 41
"54876" "ENSG00000273600.1" 0
"54877" "ENSG00000273601.1" 0
"54878" "ENSG00000273603.1" 0
"54879" "ENSG00000273604.1" 1
"54880" "ENSG00000273605.1" 0
"54881" "ENSG00000273606.1" 0
"54882" "ENSG00000273607.3" 0
"54883" "ENSG00000273608.4" 4
"54884" "ENSG00000273609.1" 0
"54885" "ENSG00000273610.1" 0
"54886" "ENSG00000273611.4" 0
"54887" "ENSG00000273612.1" 23
"54888" "ENSG00000273613.1" 0
"54889" "ENSG00000273614.1" 0
"54890" "ENSG00000273616.4" 0
"54891" "ENSG00000273618.1" 20
"54892" "ENSG00000273619.1" 0
"54893" "ENSG00000273621.1" 0
"54894" "ENSG00000273622.1" 0
"54895" "ENSG00000273623.1" 151
"54896" "ENSG00000273624.1" 0
"54897" "ENSG00000273627.1" 0
"54898" "ENSG00000273628.1" 0
"54899" "ENSG00000273629.1" 0
"54900" "ENSG00000273633.1" 0
"54901" "ENSG00000273634.1" 0
"54902" "ENSG00000273635.1" 0
"54903" "ENSG00000273636.1" 0
"54904" "ENSG00000273637.1" 0
"54905" "ENSG00000273639.6" 0
"54906" "ENSG00000273640.1" 0
"54907" "ENSG00000273641.2" 0
"54908" "ENSG00000273642.1" 0
"54909" "ENSG00000273643.1" 0
"54910" "ENSG00000273644.1" 0
"54911" "ENSG00000273645.2" 0
"54912" "ENSG00000273648.1" 0
"54913" "ENSG00000273650.1" 0
"54914" "ENSG00000273651.4" 0
"54915" "ENSG00000273654.1" 14
"54916" "ENSG00000273655.1" 0
"54917" "ENSG00000273656.4" 0
"54918" "ENSG00000273657.1" 0
"54919" "ENSG00000273658.1" 0
"54920" "ENSG00000273659.1" 0
"54921" "ENSG00000273660.1" 0
"54922" "ENSG00000273661.5" 0
"54923" "ENSG00000273664.1" 0
"54924" "ENSG00000273666.4" 0
"54925" "ENSG00000273668.1" 0
"54926" "ENSG00000273669.1" 0
"54927" "ENSG00000273670.1" 0
"54928" "ENSG00000273673.2" 3
"54929" "ENSG00000273674.4" 0
"54930" "ENSG00000273675.1" 2
"54931" "ENSG00000273677.1" 0
"54932" "ENSG00000273679.1" 0
"54933" "ENSG00000273680.1" 1
"54934" "ENSG00000273681.1" 0
"54935" "ENSG00000273682.1" 0
"54936" "ENSG00000273686.4" 0
"54937" "ENSG00000273687.1" 21
"54938" "ENSG00000273688.1" 0
"54939" "ENSG00000273691.1" 0
"54940" "ENSG00000273692.1" 0
"54941" "ENSG00000273693.1" 0
"54942" "ENSG00000273694.1" 0
"54943" "ENSG00000273696.4" 0
"54944" "ENSG00000273698.1" 0
"54945" "ENSG00000273700.1" 0
"54946" "ENSG00000273701.1" 0
"54947" "ENSG00000273702.1" 7
"54948" "ENSG00000273703.1" 0
"54949" "ENSG00000273704.1" 0
"54950" "ENSG00000273706.4" 0
"54951" "ENSG00000273707.4" 0
"54952" "ENSG00000273709.1" 0
"54953" "ENSG00000273710.1" 2
"54954" "ENSG00000273711.2" 310
"54955" "ENSG00000273712.1" 0
"54956" "ENSG00000273713.2" 0
"54957" "ENSG00000273715.4" 0
"54958" "ENSG00000273716.2" 0
"54959" "ENSG00000273717.1" 0
"54960" "ENSG00000273719.1" 0
"54961" "ENSG00000273720.1" 3
"54962" "ENSG00000273721.1" 0
"54963" "ENSG00000273722.4" 0
"54964" "ENSG00000273723.1" 0
"54965" "ENSG00000273724.1" 2
"54966" "ENSG00000273725.1" 0
"54967" "ENSG00000273726.1" 0
"54968" "ENSG00000273727.1" 0
"54969" "ENSG00000273728.1" 0
"54970" "ENSG00000273729.1" 554
"54971" "ENSG00000273730.1" 0
"54972" "ENSG00000273731.1" 0
"54973" "ENSG00000273732.1" 0
"54974" "ENSG00000273733.1" 4
"54975" "ENSG00000273734.1" 0
"54976" "ENSG00000273735.4" 0
"54977" "ENSG00000273736.1" 0
"54978" "ENSG00000273737.3" 0
"54979" "ENSG00000273738.4" 0
"54980" "ENSG00000273739.1" 0
"54981" "ENSG00000273740.1" 0
"54982" "ENSG00000273741.1" 0
"54983" "ENSG00000273742.1" 0
"54984" "ENSG00000273744.1" 0
"54985" "ENSG00000273745.1" 0
"54986" "ENSG00000273746.1" 0
"54987" "ENSG00000273747.1" 114
"54988" "ENSG00000273748.1" 0
"54989" "ENSG00000273749.4" 141
"54990" "ENSG00000273750.1" 0
"54991" "ENSG00000273752.1" 0
"54992" "ENSG00000273753.1" 0
"54993" "ENSG00000273755.4" 0
"54994" "ENSG00000273756.4" 0
"54995" "ENSG00000273757.1" 0
"54996" "ENSG00000273758.1" 0
"54997" "ENSG00000273759.1" 0
"54998" "ENSG00000273760.1" 0
"54999" "ENSG00000273761.5" 0
"55000" "ENSG00000273762.1" 0
"55001" "ENSG00000273763.2" 6
"55002" "ENSG00000273764.1" 0
"55003" "ENSG00000273765.1" 0
"55004" "ENSG00000273767.1" 0
"55005" "ENSG00000273768.1" 0
"55006" "ENSG00000273769.5" 0
"55007" "ENSG00000273770.1" 0
"55008" "ENSG00000273771.1" 0
"55009" "ENSG00000273772.4" 0
"55010" "ENSG00000273773.1" 0
"55011" "ENSG00000273775.5" 0
"55012" "ENSG00000273776.1" 135
"55013" "ENSG00000273777.4" 0
"55014" "ENSG00000273778.1" 0
"55015" "ENSG00000273780.2" 0
"55016" "ENSG00000273782.1" 0
"55017" "ENSG00000273783.1" 2
"55018" "ENSG00000273784.4" 0
"55019" "ENSG00000273785.2" 0
"55020" "ENSG00000273786.1" 0
"55021" "ENSG00000273788.1" 0
"55022" "ENSG00000273791.1" 1
"55023" "ENSG00000273792.1" 0
"55024" "ENSG00000273793.3" 0
"55025" "ENSG00000273794.4" 0
"55026" "ENSG00000273796.1" 0
"55027" "ENSG00000273797.1" 0
"55028" "ENSG00000273799.1" 0
"55029" "ENSG00000273800.1" 0
"55030" "ENSG00000273802.2" 0
"55031" "ENSG00000273804.1" 0
"55032" "ENSG00000273805.1" 0
"55033" "ENSG00000273806.1" 0
"55034" "ENSG00000273807.2" 0
"55035" "ENSG00000273808.2" 0
"55036" "ENSG00000273812.1" 0
"55037" "ENSG00000273813.1" 0
"55038" "ENSG00000273814.4" 4
"55039" "ENSG00000273816.1" 0
"55040" "ENSG00000273818.1" 0
"55041" "ENSG00000273819.1" 0
"55042" "ENSG00000273820.1" 0
"55043" "ENSG00000273821.1" 0
"55044" "ENSG00000273822.5" 0
"55045" "ENSG00000273824.1" 0
"55046" "ENSG00000273825.1" 0
"55047" "ENSG00000273827.2" 0
"55048" "ENSG00000273828.1" 28
"55049" "ENSG00000273829.1" 0
"55050" "ENSG00000273830.1" 0
"55051" "ENSG00000273831.2" 0
"55052" "ENSG00000273833.1" 0
"55053" "ENSG00000273835.1" 0
"55054" "ENSG00000273836.1" 0
"55055" "ENSG00000273837.1" 0
"55056" "ENSG00000273838.1" 0
"55057" "ENSG00000273839.1" 0
"55058" "ENSG00000273840.1" 0
"55059" "ENSG00000273841.4" 0
"55060" "ENSG00000273843.1" 0
"55061" "ENSG00000273844.1" 0
"55062" "ENSG00000273845.1" 0
"55063" "ENSG00000273846.1" 0
"55064" "ENSG00000273847.1" 0
"55065" "ENSG00000273849.1" 0
"55066" "ENSG00000273850.3" 10
"55067" "ENSG00000273851.1" 0
"55068" "ENSG00000273853.1" 0
"55069" "ENSG00000273855.1" 0
"55070" "ENSG00000273858.1" 0
"55071" "ENSG00000273859.4" 0
"55072" "ENSG00000273860.1" 0
"55073" "ENSG00000273863.1" 0
"55074" "ENSG00000273864.4" 0
"55075" "ENSG00000273865.2" 0
"55076" "ENSG00000273866.1" 0
"55077" "ENSG00000273870.1" 6
"55078" "ENSG00000273872.1" 0
"55079" "ENSG00000273873.4" 0
"55080" "ENSG00000273874.1" 0
"55081" "ENSG00000273875.1" 0
"55082" "ENSG00000273876.1" 0
"55083" "ENSG00000273877.4" 0
"55084" "ENSG00000273880.1" 0
"55085" "ENSG00000273881.1" 0
"55086" "ENSG00000273882.1" 0
"55087" "ENSG00000273883.4" 0
"55088" "ENSG00000273884.4" 0
"55089" "ENSG00000273885.1" 0
"55090" "ENSG00000273886.1" 0
"55091" "ENSG00000273887.1" 0
"55092" "ENSG00000273888.1" 0
"55093" "ENSG00000273889.2" 0
"55094" "ENSG00000273890.1" 5
"55095" "ENSG00000273891.1" 160
"55096" "ENSG00000273893.1" 0
"55097" "ENSG00000273894.1" 0
"55098" "ENSG00000273896.4" 0
"55099" "ENSG00000273897.1" 0
"55100" "ENSG00000273898.1" 0
"55101" "ENSG00000273899.4" 0
"55102" "ENSG00000273900.1" 0
"55103" "ENSG00000273901.1" 5017
"55104" "ENSG00000273904.1" 0
"55105" "ENSG00000273905.1" 0
"55106" "ENSG00000273906.1" 0
"55107" "ENSG00000273907.1" 0
"55108" "ENSG00000273908.1" 0
"55109" "ENSG00000273909.1" 0
"55110" "ENSG00000273911.1" 0
"55111" "ENSG00000273912.1" 1
"55112" "ENSG00000273913.1" 0
"55113" "ENSG00000273914.2" 0
"55114" "ENSG00000273916.4" 0
"55115" "ENSG00000273918.1" 0
"55116" "ENSG00000273919.1" 0
"55117" "ENSG00000273920.1" 0
"55118" "ENSG00000273922.4" 0
"55119" "ENSG00000273923.1" 0
"55120" "ENSG00000273925.1" 0
"55121" "ENSG00000273927.1" 0
"55122" "ENSG00000273928.1" 0
"55123" "ENSG00000273929.1" 0
"55124" "ENSG00000273931.1" 0
"55125" "ENSG00000273932.1" 0
"55126" "ENSG00000273933.1" 0
"55127" "ENSG00000273935.1" 0
"55128" "ENSG00000273936.4" 0
"55129" "ENSG00000273937.1" 0
"55130" "ENSG00000273938.1" 0
"55131" "ENSG00000273940.1" 0
"55132" "ENSG00000273942.1" 0
"55133" "ENSG00000273943.4" 0
"55134" "ENSG00000273944.1" 0
"55135" "ENSG00000273945.1" 0
"55136" "ENSG00000273946.1" 1
"55137" "ENSG00000273947.5" 0
"55138" "ENSG00000273948.1" 0
"55139" "ENSG00000273950.1" 3
"55140" "ENSG00000273951.1" 0
"55141" "ENSG00000273953.1" 0
"55142" "ENSG00000273954.1" 0
"55143" "ENSG00000273955.1" 0
"55144" "ENSG00000273956.1" 0
"55145" "ENSG00000273957.1" 1
"55146" "ENSG00000273958.1" 1
"55147" "ENSG00000273961.1" 0
"55148" "ENSG00000273962.1" 0
"55149" "ENSG00000273963.1" 2
"55150" "ENSG00000273964.1" 0
"55151" "ENSG00000273965.1" 0
"55152" "ENSG00000273966.1" 0
"55153" "ENSG00000273968.1" 0
"55154" "ENSG00000273969.1" 0
"55155" "ENSG00000273971.1" 0
"55156" "ENSG00000273972.1" 0
"55157" "ENSG00000273973.1" 0
"55158" "ENSG00000273974.1" 79
"55159" "ENSG00000273975.1" 0
"55160" "ENSG00000273976.1" 0
"55161" "ENSG00000273978.1" 0
"55162" "ENSG00000273979.1" 0
"55163" "ENSG00000273980.1" 0
"55164" "ENSG00000273981.1" 0
"55165" "ENSG00000273982.1" 5
"55166" "ENSG00000273983.1" 0
"55167" "ENSG00000273984.4" 0
"55168" "ENSG00000273986.1" 0
"55169" "ENSG00000273987.1" 0
"55170" "ENSG00000273988.1" 0
"55171" "ENSG00000273989.1" 0
"55172" "ENSG00000273990.1" 0
"55173" "ENSG00000273991.4" 0
"55174" "ENSG00000273992.4" 0
"55175" "ENSG00000273993.4" 0
"55176" "ENSG00000273994.1" 0
"55177" "ENSG00000273997.1" 0
"55178" "ENSG00000273998.1" 0
"55179" "ENSG00000273999.1" 7
"55180" "ENSG00000274000.4" 0
"55181" "ENSG00000274001.1" 0
"55182" "ENSG00000274002.1" 0
"55183" "ENSG00000274004.1" 0
"55184" "ENSG00000274005.3" 0
"55185" "ENSG00000274006.1" 1
"55186" "ENSG00000274008.1" 0
"55187" "ENSG00000274009.1" 0
"55188" "ENSG00000274010.1" 0
"55189" "ENSG00000274011.1" 5
"55190" "ENSG00000274012.1" 159
"55191" "ENSG00000274015.1" 0
"55192" "ENSG00000274017.1" 0
"55193" "ENSG00000274018.1" 0
"55194" "ENSG00000274019.1" 0
"55195" "ENSG00000274020.2" 10
"55196" "ENSG00000274021.1" 1063
"55197" "ENSG00000274022.1" 0
"55198" "ENSG00000274023.1" 0
"55199" "ENSG00000274024.1" 15
